lat,lon,category
51.523979695407576,-0.15857988749943822,pub
51.541809995421225,-0.1359895874791552,pub
51.52182189540631,-0.1337723874898339,pub
51.59667419546166,-0.1980071874746784,convenience
51.45574009535381,-0.35429578762603803,pub
51.45476829535313,-0.3514211876253028,pub
51.54010859542077,-0.07447428745336183,pub
51.373689395297916,-0.05417998754248147,pub
51.466659395361944,-0.3587254876217384,pub
51.48957849538146,-0.19043128753345243,pub
51.60502389547323,0.23490291271565528,fast_food
51.47075169536491,-0.366935587623091,pub
51.37773999530145,-0.025342487527850458,fast_food
51.374381795298504,-0.050251187540402406,pub
51.468629895363854,-0.3275194876065467,cafe
51.58215509545563,0.18708501268230743,convenience
51.375176595298456,-0.0836590875541732,pub
51.5229923954073,-0.1257454874856443,fast_food
51.52332329540756,-0.12445788748489049,convenience
51.65195269550456,-0.08148678739124411,pub
51.663176595513065,-0.07738788738293413,pub
51.654757595506396,-0.10773608740113724,pub
51.65287759550519,-0.08658038739293913,pub
51.65949249551026,-0.07992288738618304,pub
51.6599598955106,-0.07925918738562064,pub
51.425643095336255,-0.04874888750950112,restaurant
51.51694239540059,-0.28998918756180503,pub
51.343407295275554,-0.06253478756393976,pub
51.406718695322596,-0.031839887513467995,pub
51.40723389532307,-0.027668087511392582,pub
51.41047809532547,-0.024670987508202853,pub
51.47384759537331,0.039705012556500496,pub
51.48574009537566,-0.40577648763210605,pub
51.53409609541652,-0.0560632874489209,restaurant
51.517787995404255,-0.06569888746263013,restaurant
51.561430495435744,-0.15044668747408238,pub
51.37589109530028,-0.014892287524526135,pub
51.47870019537424,-0.12880628751284554,pub
51.475389995371756,-0.13120868751582532,restaurant
51.493553095385096,-0.1418266875098399,pub
51.40708769532366,0.011643712505154889,pub
51.417749595328225,-0.1777820875698205,restaurant
51.4182744953286,-0.1782662875697246,restaurant
51.504668795393,-0.16965548751553955,cafe
51.41361439532516,-0.1780874875723727,restaurant
51.30767219524859,-0.10237778760203517,pub
51.48693739537818,-0.28300028757602,pub
51.484475295376406,-0.2783570875753726,pub
51.4651992953642,-0.1291138875208775,restaurant
51.46877159536691,-0.12705018751789024,pub
51.462983495362636,-0.12392788751992277,restaurant
51.52207349540772,-0.046051487451651656,convenience
51.38258449530006,-0.3009293876445291,pub
51.521625095407394,-0.045221087451555696,convenience
51.52152429540732,-0.04515178745158525,convenience
51.52134119540719,-0.04502388745163892,convenience
51.498991595389235,-0.13549948750390625,cafe
51.49823019538868,-0.13521628750422704,fast_food
51.522986895408266,-0.05526088745508274,bar
51.52305669540833,-0.05453048745472584,convenience
51.51476869539881,-0.302457187568655,fast_food
51.57074139544293,-0.133366787461171,convenience
51.48898659538163,-0.1467404875146509,pub
51.43370439534231,-0.04247188750207019,pub
51.36188349528664,-0.1932922876092889,pub
51.527886895412244,-0.030985087441764713,pub
51.542543395421525,-0.15488968748701684,pub
51.45009129535229,-0.174330887549413,pub
51.44615409534948,-0.16543558754782742,pub
51.49921019538937,-0.1378187875047911,restaurant
51.49863039538895,-0.13725578750488301,restaurant
51.49863769538893,-0.13952098750586764,pub
51.498775195389,-0.14122568750653122,cafe
51.498549695388846,-0.14025178750623787,pub
51.47771289536961,-0.4049337876363305,pub
51.546024295424814,-0.10194678746183469,pub
51.43626139534433,-0.034665587497234404,pub
51.51862039540408,-0.12145118748632336,restaurant
51.442753395346934,-0.1667731875503996,restaurant
51.552972795429525,-0.1396354874742532,pub
51.424268695333645,-0.14200408755044033,pub
51.50733219539663,-0.0548707874640907,convenience
51.36751069529191,-0.13219158757952235,pub
51.47813829537148,-0.290915487584648,cafe
51.58162349544881,-0.3378120875461705,pub
51.51976819540354,-0.22579398753153965,convenience
51.47289899537171,-0.015159787467325565,pub
51.464079595362875,-0.16255268753609756,bar
51.59433639545802,-0.380739687558474,pub
51.40931219531986,-0.3064475876314586,pub
51.589660395457436,-0.10554698743798092,restaurant
51.50424359539036,-0.3433341875931359,pub
51.50672649539244,-0.327629087584618,pub
51.5071385953926,-0.33959478758977935,pub
51.4622645953577,-0.427500187655488,restaurant
51.425275895336,-0.048039987509413885,supermarket
51.42631949533713,-0.026299087499538087,supermarket
51.46766069536854,0.028301412548026338,post_office
51.45881309536162,0.004548312532743323,convenience
51.52469239540925,-0.07528128746272769,cafe
51.458856195361676,0.004892912532915986,bar
51.67832819552446,-0.07961368737511898,restaurant
51.57585489544655,-0.15111888746600044,convenience
51.46128289536114,-0.13822968752713036,pub
51.46183219536159,-0.13764138752655297,pub
51.45915069535961,-0.13486548752691574,pub
51.45781999535862,-0.13517128752782667,convenience
51.45495299535643,-0.13951268753139207,pub
51.45386669535552,-0.14585178753478376,convenience
51.453631695355355,-0.1462283875350848,supermarket
51.50672759539514,-0.12696178749566675,pub
51.50847519539645,-0.12672378749454297,pub
51.36023419528655,-0.1332935875842773,cafe
51.31893529525587,-0.15051558761601078,pub
51.506417295395444,-0.08926358747947515,bakery
51.50611149539532,-0.08292138747690948,pub
51.50556019539441,-0.11766548749230105,restaurant
51.35332779528148,-0.13283708758814647,cafe
51.353436795281524,-0.13454258758881635,convenience
51.353429395281516,-0.13431108758872273,fast_food
51.35342009528153,-0.1341775875886692,fast_food
51.35829709528489,-0.14510878759051263,restaurant
51.56204119543619,-0.149678587473391,cafe
51.53660219541807,-0.07897648745736095,restaurant
51.52872429541215,-0.08374518746403456,convenience
51.527245595411046,-0.083465187464778,convenience
51.530951395413766,-0.08609378746374936,convenience
51.52519699540943,-0.09003768746882418,pub
51.52560519540972,-0.09053478746880181,supermarket
51.55471249543077,-0.14447868747536793,pub
51.464412795360694,-0.3277820876091014,pub
51.49546359538805,-0.039551087464477545,pub
51.49572629538825,-0.0393554874642381,convenience
51.49680889538912,-0.03505308746175882,convenience
51.4661241953647,-0.14216448752601168,pub
51.463704295362916,-0.14134998752707237,pub
51.463971195363115,-0.1409220875267293,pub
51.465257995364055,-0.14104228752602896,pub
51.46558269536431,-0.1410857875258577,pub
51.46429909536344,-0.1353882875241321,pub
51.463164695362515,-0.1407100875271092,restaurant
51.4645546953637,-0.13113378752213212,pub
51.61786159547653,-0.3110721875132553,restaurant
51.49721899538548,-0.31254498758331234,pub
51.50487929539476,-0.057372487466606704,pub
51.50426159539426,-0.0612494874686384,cafe
51.40689669532298,-0.017442087507253626,pub
51.40671139532284,-0.0180914875076375,pub
51.491758695382075,-0.2622861875639902,pub
51.58337669545379,-0.019139587404153516,pub
51.59120429545976,-0.0077675873946774715,pub
51.51142529539612,-0.3150231875762326,pub
51.51156249539621,-0.31591408757655415,pub
51.511194095395936,-0.31827228757782794,convenience
51.480948795371866,-0.4187789876407848,cafe
51.591327495457314,-0.22790458749108575,pub
51.59012779545641,-0.22612898749098526,pub
51.58143449545412,0.11670261265249211,pub
51.51347409539782,-0.30417688757017425,fast_food
51.48516959537477,-0.44049488764829825,pub
51.48576889537529,-0.4350513876454615,pub
51.442724295347205,-0.14936068754282966,pub
51.49030129538076,-0.27786048757177917,pub
51.49627109538543,-0.2641398875622031,pub
51.366185495290416,-0.1602983875924414,cafe
51.49011489537829,-0.45784278765342973,pub
51.48875649537703,-0.4779066876634434,pub
51.53298099541534,-0.0802412874600272,supermarket
51.57865459544897,-0.12404738745248238,cafe
51.57920519544938,-0.1239888874521367,convenience
51.57829289544868,-0.12423978745277792,pub
51.514706295401226,-0.11684208748660138,pub
51.49556639538483,-0.2700725875652563,pub
51.56098249543635,-0.07401208744096333,pub
51.513480695400304,-0.1165231874871785,cafe
51.48781409537845,-0.3107659875879445,pub
51.49336559538354,-0.2433410875546356,pub
51.49336109538356,-0.24161158755386972,convenience
51.49363289538378,-0.24037928755316545,fast_food
51.48921119537962,-0.3021117875832558,pub
51.488282295378895,-0.3046085875849124,pub
51.487059095378015,-0.30296438758488253,pub
51.659555795510244,-0.08726448738936315,restaurant
51.6594015955101,-0.08790638738973462,restaurant
51.52318539540725,-0.13868898749118697,pub
51.35496659528212,-0.16232788759991,convenience
51.35494479528211,-0.162396287599952,cafe
51.35490629528207,-0.16256128760004637,fast_food
51.35483339528201,-0.16287638760022524,fast_food
51.35461429528185,-0.16269998760027846,fast_food
51.35462179528186,-0.16263688760024522,fast_food
51.354665795281896,-0.1624672876001465,convenience
51.35292899528063,-0.162161887601036,convenience
51.35297629528066,-0.1621626876010087,fast_food
51.40817079531927,-0.2896399876246461,pub
51.41121899532287,-0.20911158758733722,pub
51.510115895398926,-0.03945938745583317,restaurant
51.510093095398915,-0.03878648745555762,restaurant
51.48639949537753,-0.30004478758395514,pub
51.508424495397165,-0.07343028747145318,bar
51.48840089538135,-0.1374884875109582,restaurant
51.51313489539963,-0.14841538750129812,pub
51.51273419539941,-0.14148568749850124,restaurant
51.512421295399186,-0.14220108749899704,pub
51.51489919540219,-0.05965478746171535,fast_food
51.67038699551905,-0.018158587352927642,pub
51.54014499541987,-0.14390068748359028,fast_food
51.47484289537138,-0.1283149875148887,pub
51.471350695369026,-0.11286108751022388,pub
51.52820999541222,-0.05091938745014987,restaurant
51.528147595412165,-0.05088298745017088,fast_food
51.472679795369864,-0.12250078751362824,fast_food
51.47957589537495,-0.12594828751109116,pub
51.48089389537592,-0.12482998750983396,restaurant
51.4764536953726,-0.12769128751367473,pub
51.45271139535301,-0.2553943875835761,cafe
51.439571795342985,-0.26859678759706296,fast_food
51.46839759536371,-0.3245884876053641,pub
51.40561689532262,0.013902612505235126,pub
51.40571409532268,0.013874712505282093,pub
51.520340195406334,-0.05258838745548141,supermarket
51.56202149543706,-0.07953898744275625,pub
51.50322279539349,-0.059625087468547396,restaurant
51.506311895394965,-0.11713948749163405,restaurant
51.48884189538168,-0.1371079875105332,restaurant
51.554653495428255,-0.3537861875688986,convenience
51.56172279543691,-0.07352858744032094,pub
51.49296029538309,-0.25261298755899003,pub
51.560135095435655,-0.07782448744311284,convenience
51.55773709543386,-0.07903318744503719,convenience
51.56220359543724,-0.07526348744079231,supermarket
51.56061609543608,-0.0736869874410355,bakery
51.57673459544941,0.0270735126117626,restaurant
51.45877439535677,-0.3077895876033988,pub
51.489161295382296,-0.11084368749892357,pub
51.43564029534387,-0.03393248749728775,convenience
51.505618995395366,-0.0540289874647345,restaurant
51.43084299533917,-0.10190798752924449,pub
51.517182695402944,-0.1255514874889506,bar
51.51765799540337,-0.12103928748670642,fast_food
51.51737179540318,-0.12064138748670046,convenience
51.51778839540348,-0.11972198748605588,fast_food
51.51785579540356,-0.1187797874856069,restaurant
51.50504079539452,-0.08337548747773128,bakery
51.50445279539415,-0.07847088747595689,cafe
51.52229949540793,-0.04465658745091806,restaurant
51.52715119541096,-0.08288618746458237,restaurant
51.52702449541089,-0.08375368746503252,cafe
51.49571449538726,-0.10385938749206182,pub
51.50338159539342,-0.07275418747411591,bar
51.48931099538249,-0.10520358749639014,pub
51.48995759538291,-0.10814068749728557,pub
51.487282495380896,-0.11154448750032783,restaurant
51.48731179538091,-0.1111438875001372,fast_food
51.488644195381916,-0.11082328749921966,pub
51.50966819539519,-0.2862228875643194,restaurant
51.51015349539555,-0.2869311875643561,pub
51.510179895395545,-0.28719308756445827,supermarket
51.51017079539552,-0.28797838756481475,restaurant
51.5414170954207,-0.1533532874869967,pub
51.54164209542081,-0.15701308748847326,restaurant
51.486374995380615,-0.0843307874890809,pub
51.49572869538673,-0.14193358750861826,restaurant
51.49577539538677,-0.14196308750860412,fast_food
51.50675249539596,-0.07021778747104598,pub
51.48901509537992,-0.2701227875690706,pub
51.456414595354765,-0.32303868761159354,pub
51.50410629539337,-0.11372028749143523,pub
51.562560295434196,-0.3558179875652884,fast_food
51.496562195389316,-0.009150287450829329,convenience
51.49555819538862,-0.006810787450423547,restaurant
51.51085879539804,-0.13951678749873586,bar
51.51131029539837,-0.13988838749863491,bar
51.51091079539809,-0.13931458749861658,restaurant
51.44724399534602,-0.45618128767721766,cafe
51.51397549540058,-0.12498528749057633,pub
51.36380839528801,-0.19670958760964807,pub
51.36613149528955,-0.20573778761222494,convenience
51.37287339529407,-0.23209928761981377,pub
51.50026979538898,-0.22175598754106146,pub
51.46570749536463,-0.12608718751926556,pub
51.3606474952853,-0.21761088762061953,pub
51.37646309529664,-0.23705798761989172,pub
51.50593119539469,-0.11717088749187062,cafe
51.501145995390985,-0.12559498749833156,pub
51.50114099539099,-0.12527698749819532,convenience
51.577050695444996,-0.37138718756408257,bar
51.57677959544481,-0.37093718756403243,pub
51.57175519544326,-0.1667878874752855,restaurant
51.62737399548508,-0.17465838744656026,pub
51.507163495395744,-0.107510687486951,pub
51.50711929539571,-0.10772608748706951,fast_food
51.54065719542224,0.0021123125799109256,restaurant
51.49715589538463,-0.3757319876118835,pub
51.53233899541623,0.01582011258087036,convenience
51.36299139528782,-0.17381458760017401,fast_food
51.54877559543166,0.2338479126817516,pub
51.398550295315786,-0.07616928753718917,pub
51.55534059543306,-0.0051612874145797955,convenience
51.554879795432704,-0.005133287414838553,fast_food
51.37993799530215,-0.07367158754709674,pub
51.5427519954238,0.0032106125816102928,pub
51.54245669542358,0.0028343125812751186,pub
51.50410749539394,-0.07530988747479277,pub
51.5005922953914,-0.07050788747477994,pub
51.33554469526769,-0.17027998761476495,cafe
51.5051438953953,-0.0339856874564031,pub
51.49109299538334,-0.1373222875093119,pub
51.499740495391414,-0.02620398745624725,restaurant
51.48989409538248,-0.13536448750915916,pub
51.513121395399686,-0.1422055874985905,restaurant
51.51339299539991,-0.14233138749848756,restaurant
51.51650729540229,-0.13738838749451068,pub
51.492019495384,-0.14007498750997271,restaurant
51.49127209538348,-0.1375413875093035,convenience
51.48616229538155,-0.01365508745887428,restaurant
51.49653899538743,-0.1354704875053246,cafe
51.49649679538739,-0.13579308750549035,cafe
51.63065959548754,-0.17538398744498354,restaurant
51.61859039547843,-0.17646288745243838,pub
51.43992059534583,-0.10603768752569752,pub
51.464294695363535,-0.12912828752141284,pub
51.50131809539222,-0.0509210874659208,pub
51.49946269539083,-0.052895187467857985,fast_food
51.463320195363025,-0.11572688751616982,pub
51.46140129536162,-0.11447998751675217,restaurant
51.457813595358985,-0.11218538751786125,convenience
51.488999995381,-0.19201308753448615,cafe
51.48998689538176,-0.19042098753321135,cafe
51.45956459536006,-0.12662718752309493,pub
51.48959049538227,-0.13478478750908446,bakery
51.491069995383356,-0.13519898750840167,restaurant
51.47724589537424,-0.058634387483369216,pub
51.46477579536499,-0.058764287490752576,pub
51.44753669535113,-0.12679358753021014,pub
51.492489995384354,-0.13790598750875144,restaurant
51.49497009538615,-0.1429796875095176,convenience
51.49247289538434,-0.13997428750966276,restaurant
51.514511795399166,-0.2585631875491589,convenience
51.54372419542288,-0.11771338747004928,pub
51.5037359953914,-0.23615228754543052,convenience
51.48899949538178,-0.13688298751034295,restaurant
51.49312239538475,-0.14443528751123114,cafe
51.3626289952914,0.027890012485596877,pub
51.49839609538836,-0.16642088751777523,restaurant
51.35985779528519,-0.19135378760963326,pub
51.36102199528603,-0.19220768760932183,pub
51.514886195402056,-0.06879628746566821,pub
51.514915995402134,-0.06355868746338868,restaurant
51.38423119530349,-0.17415548758786686,fast_food
51.38430849530355,-0.17420108758784197,convenience
51.38437689530359,-0.17425068758782333,convenience
51.38448479530366,-0.1743123875877859,bakery
51.38454759530372,-0.174466587587816,convenience
51.38458109530374,-0.1745349875878249,fast_food
51.38463549530376,-0.17489978758795224,convenience
51.38463299530376,-0.17498558758799204,fast_food
51.38463379530375,-0.17507418758803062,convenience
51.384632095303765,-0.1751545875880652,fast_food
51.38463129530376,-0.17535168758815295,convenience
51.50716179539631,-0.06749538746963062,pub
51.513128695400916,-0.05661568746144411,pub
51.44240269534471,-0.2944679876069291,cafe
51.38482469530394,-0.17365928758730279,convenience
51.38463219530378,-0.17390868758752437,cafe
51.38458699530376,-0.17389128758754321,fast_food
51.39226189530939,-0.1761073875840091,convenience
51.39252889530959,-0.1765304875840373,convenience
51.39222449530936,-0.17615788758405254,fast_food
51.392056095309236,-0.17636928758424525,fast_food
51.5383320954194,-0.07642248745524398,convenience
51.51542039540256,-0.06036708746171663,cafe
51.47068049536854,-0.11208098751027781,pub
51.47812029537419,-0.10342968750217421,pub
51.457503795358235,-0.1441571875319197,pub
51.556853495434325,0.0063422125912326235,convenience
51.5556094954334,0.005461812590125841,fast_food
51.55550029543331,0.0054264125900452724,fast_food
51.53663149541792,-0.09324058746353335,convenience
51.567831595440865,-0.12252408745811112,convenience
51.55754679543328,-0.11286108745987562,pub
51.55382939543055,-0.11102598746124218,supermarket
51.55432389543095,-0.10695428745917723,fast_food
51.52883729541166,-0.12621988748244237,pub
51.52217289540698,-0.10323818747632171,pub
51.47579529537351,-0.037091087474986,pub
51.472287695371016,-0.031124387474498538,pub
51.473610295372026,-0.0272263874720553,pub
51.47080589537007,-0.021880687471424184,pub
51.475156095373165,-0.028665287471759653,pub
51.485969895379,-0.17297068752788766,pub
51.48426329537776,-0.17229638752858673,pub
51.48334649537712,-0.16946768752788227,restaurant
51.51183399539811,-0.18763318751927605,restaurant
51.51250459539861,-0.18742128751879275,restaurant
51.52044719540552,-0.1169569874832996,fast_food
51.52041999540549,-0.11702598748334454,fast_food
51.52841329541141,-0.11955568747978276,pub
51.54403309542265,-0.15335928748547817,convenience
51.52550299540878,-0.15381178749645819,cafe
51.43274869534198,-0.019846587493000917,pub
51.48048049537514,-0.15893648752494308,cafe
51.51307419540273,0.06779161259152994,convenience
51.41117989532559,-0.04821168751780182,convenience
51.50049949539089,-0.09928958748728069,supermarket
51.50566389539453,-0.11510208749112638,restaurant
51.505262095394194,-0.11671088749206042,restaurant
51.50533029539423,-0.11692878749211595,restaurant
51.50585539539462,-0.1176661874921295,restaurant
51.5060835953948,-0.11739898749188002,fast_food
51.50544909539645,0.02614641256942133,restaurant
51.52790859541279,0.004933612573621388,convenience
51.49998099539081,-0.07853518747860372,convenience
51.495347195387296,-0.08350688748346648,pub
51.44690219535031,-0.14901368754023384,pub
51.47387719536755,-0.3450356876114013,pub
51.52228879540722,-0.09212218747142864,supermarket
51.51308359539852,-0.22739488753612558,convenience
51.450761795353195,-0.14740798753727644,fuel
51.53068599541367,-0.08004688746128465,convenience
51.49913049539025,-0.07364168747698957,cafe
51.49618979538794,-0.08242928748250758,restaurant
51.496146295387916,-0.08251758748257002,restaurant
51.51323719540002,-0.12486948749095629,pub
51.495825095387666,-0.08287578748291353,pub
51.489949895383255,-0.08566998748756241,pub
51.54154019542098,-0.13831768748033188,pub
51.50446299539398,-0.08976018748083266,bar
51.50062229539112,-0.09147958748382556,restaurant
51.500553895391064,-0.09142858748384183,cafe
51.496055195387825,-0.0830152874828394,fast_food
51.49570729538757,-0.08346698748323755,fast_food
51.495670695387545,-0.08350328748327451,fast_food
51.49819919538871,-0.13246748750304627,pub
51.46071389536029,-0.1671586875400751,pub
51.46092069536045,-0.16643728753964007,pub
51.50363849539307,-0.11131198749066107,pub
51.495406495387606,-0.06587298747582283,pub
51.50847099539443,-0.27538098756016205,pub
51.50963049539535,-0.27189988755793565,pub
51.50678659539326,-0.26633168755709336,pub
51.50784439539398,-0.27302748755947215,pub
51.530125295413235,-0.08008508746162889,pub
51.508721895394764,-0.26396478755491787,pub
51.50784839539402,-0.27126268755868094,pub
51.499709295387994,-0.264568787560404,fast_food
51.499565095387894,-0.26450878756046003,restaurant
51.499267195387674,-0.26441258756058944,pub
51.433022395339925,-0.15430828755065945,pub
51.4194297953303,-0.12823038754731045,pub
51.479258895374734,-0.12337188751015865,bar
51.52248389540736,-0.09285408747163222,pub
51.49134829538423,-0.09041938748879708,convenience
51.49060569538363,-0.09279158749025689,convenience
51.49132329538419,-0.09025838748874118,fast_food
51.47469159537069,-0.16669278753171546,convenience
51.43638729534326,-0.10442908752707665,cafe
51.43295629533989,-0.15416998755063765,convenience
51.46306419536253,-0.13481758752460427,pub
51.50629519539453,-0.14616298750430134,pub
51.446868695350666,-0.1244449875295847,convenience
51.44923459535254,-0.1176408875252497,pub
51.50575659539455,-0.1177657874922309,restaurant
51.47883989537339,-0.19272488754071304,pub
51.492491495384165,-0.1514300875146544,pub
51.41746549533004,-0.058544087518505004,convenience
51.4908176953863,0.06893861257885066,pub
51.41720549532823,-0.15336578755951055,pub
51.42035299533042,-0.1615644875612322,convenience
51.445113795349386,-0.12479718753076459,pub
51.45638109535892,-0.0502844874920553,convenience
51.45633829535889,-0.050807987492302864,convenience
51.45727419535965,-0.04633628748983883,convenience
51.373807295297205,-0.09707098756072302,pub
51.387035995307414,-0.07064698754161801,supermarket
51.37934679530158,-0.08073548755046378,pub
51.43831159534382,-0.15627408754841934,restaurant
51.450541495353036,-0.14747608753743627,fast_food
51.44373889534791,-0.15281768754373892,pub
51.383039795303745,-0.11034158756098002,pub
51.384532895305085,-0.09789528755475539,pub
51.5241671954086,-0.09349808747092661,pub
51.55137449542942,-0.05553678743857989,cafe
51.37183919529567,-0.10081948756348955,pub
51.45477839535663,-0.11992288752299092,pub
51.543023895422415,-0.11309038746844224,pub
51.45489729535671,-0.11934188752266894,cafe
51.45489929535672,-0.11983678752288245,fast_food
51.45470189535656,-0.119970287523055,cafe
51.52004499540543,-0.10188338747697659,restaurant
51.55240089542876,-0.1673615874867738,pub
51.566312395440356,-0.07265368743726261,pub
51.497522395388245,-0.12960698750219526,restaurant
51.49734269538812,-0.12954328750227287,cafe
51.49668319538762,-0.13061968750312708,convenience
51.40964759532135,-0.2301825875975051,pub
51.42240189533117,-0.20858928758057982,bar
